step,action
1,38
2,26
3,9
4,27
5,26
0,24
1,9
2,26
3,24
0,24
1,37
2,9
3,27
4,14
5,27
0,18
1,26
2,27
3,28
4,27
5,37
6,4
7,39
0,24
1,23
2,5
0,24
1,9
2,5
3,37
0,23
1,26
2,24
3,14
4,5
5,15
0,24
1,9
2,37
3,23
0,24
1,9
2,14
3,15
4,16
0,31
1,23
2,23
3,16
4,37
5,16
0,23
1,9
2,9
3,27
4,37
5,37
6,39
7,29
8,26
9,5
10,27
11,28
12,28
13,14
14,26
15,6
0,1
1,9
2,38
3,28
4,14
0,9
1,23
2,14
3,1
4,37
5,23
0,24
1,24
2,23
0,1
1,9
2,5
3,26
4,14
5,16
6,14
7,16
8,37
9,14
0,23
1,9
2,26
3,5
4,37
5,37
6,39
7,9
0,23
1,24
2,9
3,5
4,9
5,5
6,28
7,5
0,23
1,38
2,9
3,37
4,38
0,23
1,24
2,27
3,26
0,24
1,9
2,27
3,14
0,23
1,9
2,29
3,16
4,16
0,24
1,23
0,24
1,9
2,5
3,37
4,14
5,16
6,38
7,39
0,23
1,9
2,9
3,9
4,24
5,9
6,37
7,14
8,28
0,23
1,26
2,9
3,16
4,14
5,39
6,39
7,16
0,26
1,9
2,15
3,39
4,5
5,27
6,14
0,23
1,26
2,5
3,5
4,16
5,9
0,23
1,27
2,38
3,9
4,27
5,37
6,27
7,9
8,39
9,23
0,23
1,9
2,9
3,28
4,14
5,14
6,16
7,14
8,39
9,27
0,9
1,23
2,26
3,28
4,24
5,5
6,14
7,14
0,23
1,9
2,1
3,37
4,27
5,39
6,16
7,37
8,5
9,24
0,27
1,23
2,9
3,39
4,31
0,24
1,6
2,25
3,6
0,23
1,9
2,18
3,26
4,38
0,23
1,9
2,27
3,14
4,14
5,14
6,11
0,23
1,9
2,9
0,23
1,9
2,16
3,27
4,26
5,37
6,28
0,9
1,23
2,39
3,5
