step,action
1,20
0,16
1,23
2,23
0,20
0,13
1,8
2,18
0,19
1,29
2,9
3,42
0,27
1,42
2,9
0,35
1,2
2,12
3,32
0,21
0,19
1,14
2,12
3,6
4,23
0,13
0,7
1,24
2,1
0,32
1,16
2,37
3,41
4,32
0,43
1,37
2,16
3,19
0,9
1,18
2,29
3,34
4,25
5,28
6,13
0,33
0,22
0,1
1,4
2,39
3,8
0,42
1,9
2,7
3,41
4,21
0,18
1,35
2,5
3,16
4,33
0,24
1,36
2,9
3,25
4,11
5,12
6,15
0,28
1,5
2,7
3,36
0,30
1,15
2,25
3,32
0,29
0,40
1,19
0,14
1,39
2,19
0,2
1,32
0,3
1,16
2,8
0,22
0,9
1,6
2,14
3,15
0,29
1,0
2,14
3,20
4,15
5,14
6,38
0,31
1,37
2,6
3,20
0,21
0,2
1,7
2,25
3,33
4,16
5,41
6,7
7,23
8,35
9,26
10,41
11,10
0,26
1,18
2,40
3,8
0,14
1,38
2,36
0,31
1,25
2,11
0,14
1,22
0,24
1,1
0,27
1,9
2,32
0,6
1,30
2,29
3,22
4,37
0,42
1,27
2,7
3,34
4,16
5,12
0,4
1,31
0,1
1,35
0,14
1,18
2,40
3,23
4,43
5,28
6,39
7,28
0,15
1,8
0,34
1,18
2,5
3,16
4,26
0,15
1,39
2,7
3,13
4,7
0,42
1,32
0,40
1,28
2,40
0,19
1,15
2,1
3,37
4,43
5,22
0,4
1,37
2,29
3,17
0,42
0,24
1,41
2,6
3,24
0,18
1,18
2,12
3,10
0,9
1,33
0,36
1,34
0,21
1,13
2,30
3,36
4,18
0,10
1,3
2,34
0,3
1,41
2,5
0,13
1,40
2,11
3,2
4,22
0,38
1,9
2,7
3,11
0,7
1,3
2,41
0,29
1,16
2,8
3,10
0,1
1,43
2,25
3,9
4,2
0,37
1,7
2,42
3,30
4,34
5,11
6,43
0,41
1,28
2,43
0,15
1,12
2,9
3,17
4,29
5,31
0,18
1,19
2,18
0,27
1,16
2,32
0,28
1,38
2,2
0,5
1,33
2,11
0,0
1,4
2,29
3,23
4,36
5,43
6,11
7,24
8,22
0,6
1,2
2,14
3,32
0,24
0,14
1,36
2,13
3,21
4,33
0,8
1,25
2,1
0,7
1,6
2,26
3,40
4,27
5,40
6,33
0,21
1,26
2,26
3,21
0,29
1,10
0,13
1,39
2,6
0,7
1,33
2,5
3,33
0,30
1,13
2,36
0,26
1,29
2,5
3,7
0,8
1,19
2,3
3,42
4,1
0,12
0,18
1,28
2,17
3,2
4,28
5,41
6,1
7,2
8,42
0,4
1,13
2,27
3,10
0,21
0,42
1,36
2,33
0,22
1,10
2,8
3,18
4,18
5,8
6,4
7,16
8,18
9,25
10,38
11,34
0,14
1,3
0,15
1,34
2,38
3,37
4,41
5,17
6,41
0,39
1,27
2,31
0,43
0,30
1,32
0,36
1,20
2,41
0,4
1,14
2,42
3,24
4,8
5,24
6,38
7,31
0,19
1,4
2,16
3,38
4,22
5,12
6,22
0,10
0,5
1,4
2,11
3,22
0,9
1,6
2,26
3,7
4,38
5,36
6,23
0,26
1,42
2,24
0,41
1,16
2,40
0,4
1,39
2,15
3,41
0,31
1,30
0,21
0,7
1,43
2,21
3,23
4,43
5,9
0,23
1,31
2,7
3,36
4,26
5,5
6,4
7,34
0,1
1,32
0,30
1,37
2,34
0,17
1,26
2,14
0,18
1,43
0,28
1,6
2,17
0,25
1,4
2,28
3,7
4,43
5,7
6,40
7,26
8,13
0,24
1,29
2,27
3,25
4,15
0,4
1,10
2,3
0,32
0,36
1,24
2,40
3,17
4,42
5,9
0,25
1,24
2,1
0,43
1,8
2,20
0,35
1,12
0,13
1,19
2,22
0,40
1,38
2,37
3,31
4,7
5,41
6,39
0,41
0,21
0,41
1,38
2,34
0,3
1,7
2,11
3,4
4,17
0,9
1,1
2,40
3,21
4,24
5,27
6,1
7,13
0,36
1,36
2,39
3,19
0,30
1,34
0,0
1,17
2,4
3,25
4,23
0,14
1,15
2,35
3,37
0,39
1,1
2,5
3,39
4,32
5,2
6,6
7,15
8,29
9,8
10,27
11,23
0,11
0,4
1,0
0,22
1,19
2,6
3,27
4,3
0,31
1,41
2,31
0,8
1,42
0,28
1,6
0,6
1,21
0,24
1,16
2,26
3,21
0,20
0,0
1,14
2,16
3,32
4,15
5,15
0,37
1,12
2,2
3,7
4,6
5,40
0,23
1,34
0,8
1,13
0,33
0,43
0,18
1,15
2,24
0,2
1,32
2,30
3,33
0,28
1,21
2,38
3,40
4,42
5,12
0,22
1,1
0,38
1,9
2,7
3,22
0,6
1,11
2,14
3,1
0,29
1,34
2,33
0,27
1,40
2,10
0,10
1,24
2,23
3,4
4,9
5,23
0,12
1,0
2,22
3,31
0,43
0,14
1,0
0,8
1,33
0,3
1,26
2,33
0,17
1,39
2,6
0,37
1,2
2,3
3,40
4,7
5,34
0,35
0,26
1,37
2,33
0,15
1,28
2,0
0,2
1,4
2,5
3,37
0,13
1,37
2,28
3,40
4,39
5,22
0,37
1,8
2,37
3,9
0,5
1,40
2,14
3,42
4,28
5,32
0,21
0,36
1,39
2,26
3,37
4,23
5,30
0,3
1,6
2,25
3,36
0,33
0,20
0,38
1,19
0,13
1,22
2,32
3,31
4,28
5,22
0,20
0,2
1,13
2,39
3,40
4,23
0,31
1,38
2,27
3,9
0,16
1,42
2,2
3,12
0,39
1,28
0,43
1,39
2,43
3,26
4,0
0,8
1,29
2,12
0,32
0,18
1,13
2,20
3,16
4,12
5,33
0,24
0,41
1,1
2,3
3,27
0,9
1,1
2,42
3,5
4,29
5,26
6,38
7,18
0,33
0,31
1,5
2,22
0,36
1,4
2,19
3,17
4,27
5,15
0,9
1,1
2,16
3,33
0,22
0,35
0,17
1,29
2,35
0,8
1,23
2,9
3,18
4,29
5,39
6,42
0,34
1,34
0,23
1,27
2,22
0,30
1,22
2,24
3,26
4,37
5,10
0,34
0,38
1,11
2,19
3,4
4,25
5,32
0,18
1,20
0,39
1,15
2,38
3,28
0,41
1,5
2,19
0,33
0,30
1,10
0,28
1,24
2,6
3,9
0,1
0,30
1,17
2,38
3,20
4,21
0,31
1,43
0,43
1,6
2,25
3,36
4,9
5,38
6,10
0,5
1,41
2,3
0,38
1,9
2,21
0,41
1,11
0,41
1,8
2,18
3,43
0,3
1,26
2,28
3,34
4,15
0,15
1,11
0,41
1,43
0,40
1,40
2,38
0,16
1,5
0,26
1,29
2,40
3,36
0,35
1,0
2,25
3,3
4,14
5,2
6,35
0,36
1,20
0,22
1,33
0,8
1,42
0,0
0,9
1,19
2,20
0,14
1,26
2,13
3,29
4,26
5,15
0,27
1,36
2,37
3,24
0,11
1,41
2,2
3,29
4,0
0,24
1,4
2,36
0,5
1,41
0,2
1,1
0,19
0,37
1,10
2,24
3,18
4,15
5,1
6,30
0,26
1,1
2,9
3,39
4,19
0,27
1,33
0,18
0,21
0,24
1,10
0,19
1,11
2,33
0,34
1,2
2,27
0,7
1,36
2,28
3,6
4,17
5,40
0,39
1,2
2,31
3,11
0,18
1,36
2,3
3,30
4,28
5,11
0,16
1,40
0,30
1,6
0,32
1,40
2,12
0,29
1,41
2,6
3,14
4,28
5,15
6,12
7,41
8,42
0,0
1,4
2,40
3,16
4,41
0,34
0,4
1,12
2,23
0,19
1,39
2,26
3,31
4,20
0,3
1,29
2,10
0,40
1,42
0,21
0,1
1,38
2,26
3,2
4,2
0,27
1,1
2,3
3,40
0,19
1,38
2,30
3,5
4,5
5,12
6,12
0,11
0,12
1,16
2,9
0,29
0,8
1,27
2,1
3,9
4,4
5,19
6,34
0,27
1,5
2,31
3,9
0,42
1,0
0,43
1,2
2,36
3,12
0,18
1,11
0,7
1,12
2,1
3,12
4,23
0,25
1,10
2,30
3,19
4,4
0,7
1,18
0,10
0,2
1,10
2,36
3,28
4,15
5,9
6,11
0,24
1,37
2,34
0,14
1,16
0,15
1,34
0,1
1,18
2,3
3,12
0,2
1,25
2,33
0,30
1,3
2,4
3,17
4,31
0,23
1,38
2,40
3,2
4,0
0,33
0,6
1,20
2,43
0,14
1,42
0,11
0,42
1,12
2,29
3,22
0,6
1,6
2,22
0,17
1,31
2,20
0,27
1,33
0,13
1,36
2,33
0,32
0,27
1,39
2,29
3,26
4,14
5,11
6,33
0,34
1,30
2,7
0,5
1,4
2,38
3,30
4,20
0,32
1,27
2,27
3,36
4,31
5,16
6,13
7,22
0,18
1,33
2,19
0,38
1,22
0,32
0,38
1,16
2,0
0,22
0,34
1,33
0,9
1,19
2,43
0,30
1,34
2,4
3,15
4,19
5,43
0,37
1,28
2,13
0,6
1,32
0,23
1,17
2,40
3,41
0,43
